movie_title,release_date,month_released,rated,genre,runtime_minutes,belongs_to_collection,tagline,production_budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_score,dir_acted,dir_animation_dept,dir_art_dept,dir_art_dir,dir_assistant_dir,dir_camera_dept,dir_casting_dept,dir_casting_dir,dir_cinematographer,dir_composer,dir_costume_designer,dir_editor,dir_editorial_dept,dir_location_management,dir_makeup_dept,dir_music_artist,dir_music_dept,dir_producer,dir_production_designer,dir_production_manager,dir_script_dept,dir_sound_dept,dir_soundtrack,dir_special_effects,dir_stunts,dir_visual_effects,dir_writer
LOL,2012-02-10,5,PG-13,Comedy,97.0,0,"You can change your status, but not your heart.",11000000,46000,10477506,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gone,2012-02-23,2,PG-13,Action,94.0,0,No one believes her. Nothing will stop her.,19000000,11682205,18100189,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Ice Age: Continental Drift,2012-06-26,6,PG,Animation,88.0,1,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift.",95000000,161321843,879765137,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirror Mirror,2012-03-15,3,PG,Adventure,106.0,0,The Snow White legend comes alive.,85000000,64935167,173613482,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Step Up Revolution,2012-07-26,7,PG-13,Drama,99.0,1,One Step Can Change Your World,33000000,35074677,165552290,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Paperboy,2012-09-14,10,R,Crime,107.0,0,,12500000,677200,4027663,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Possession,2012-08-30,8,PG-13,Horror,92.0,0,Fear The Demon That Doesn't Fear God,14000000,49130588,82925064,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Safe,2012-04-16,4,R,Action,94.0,0,She has the code. He is the key.,33000000,17142080,41495213,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Alex Cross,2012-10-18,10,PG-13,Action,101.0,1,Don't Ever Cross Alex Cross,35000000,25888412,35426759,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Amour,2012-07-01,9,PG-13,Drama,127.0,0,,9700000,6738954,36787044,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
What to Expect When You're Expecting,2012-05-17,5,PG-13,Comedy,110.0,0,It's too late to pull out now.,37500000,41152203,88473016,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Trouble with the Curve,2012-09-21,9,PG-13,Drama,111.0,0,Whatever Life Throws at You,60000000,35763137,47818913,6.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Here Comes the Boom,2012-10-11,10,PG,Action,105.0,0,No one will fight for his students like Mr. Voss.,42000000,45290318,73239258,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Collection,2012-09-21,11,R,Horror,82.0,1,Every great collector has a vision.,10000000,6810754,8890094,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
To Rome with Love,2012-04-20,4,R,Comedy,112.0,0,,21500000,16684352,74290305,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Giant Mechanical Man,2012-04-27,4,PG-13,Comedy,95.0,0,,900000,7396,7396,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ParaNorman,2012-08-03,8,PG,Animation,92.0,0,It's all fun and games until someone raises the dead.,60000000,56003051,108119662,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contraband,2012-01-12,1,R,Action,109.0,0,What would you hide to protect your family?,25000000,66528000,98406855,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Red Lights,2012-03-02,7,R,Drama,114.0,0,How much do you want to believe?,17700000,49521,14518884,6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Arbitrage,2012-09-14,9,R,Drama,107.0,0,Power is the best alibi.,12000000,7919574,35830713,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Man with the Iron Fists,2012-11-02,11,R,Action,95.0,1,You can't spell Kung Fu without F and U!,15000000,15634090,22018988,5.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Campaign,2012-08-09,8,R,Comedy,85.0,0,May The Best Loser Win.,95000000,86907746,104907746,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Frankenweenie,2012-10-04,10,PG,Animation,87.0,0,The electrifying dog is back from beyond the grave,39000000,35287788,81150788,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Guilt Trip,2012-12-19,12,PG-13,Comedy,95.0,0,Get ready for one mother of a road trip,40000000,37134215,41294674,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadfall,2012-11-08,11,R,Crime,95.0,0,Twisty thriller... a wild ride.,6000000,66351,1673635,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Words,2012-09-07,9,PG-13,Drama,102.0,0,There's more than one way to take a life.,6000000,11494838,16369708,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beasts of the Southern Wild,2012-06-29,6,PG-13,Adventure,93.0,0,I  gotta take care of mine.,1800000,12795746,23265132,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Red Tails,2012-01-19,1,PG-13,Action,125.0,0,High-Octane Action and Daring Dogfights!,58000000,49876377,50365498,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Cold Light of Day,2012-04-04,4,PG-13,Action,93.0,0,Be careful who you trust.,20000000,3763583,25361206,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Apparition,2012-08-23,8,PG-13,Horror,83.0,0,Once You Believe You Die,17000000,4936819,10637281,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Lockout,2012-04-12,4,PG-13,Action,95.0,0,Take no prisoners.,20000000,14326865,33943049,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chasing Mavericks,2012-10-25,10,PG,Biography,116.0,0,Legends Start Somewhere,20000000,6002756,8300821,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One for the Money,2012-01-26,1,PG-13,Action,91.0,0,She's looking for a few not-so-good men,42000000,26414527,36197221,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bachelorette,2012-08-06,9,R,Comedy,87.0,0,Old habits party hard.,3000000,446770,12577401,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Parental Guidance,2012-12-25,12,PG,Comedy,105.0,0,Here come the grandparents.  There go the rules.,25000000,77267296,120832383,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Raven,2012-03-09,4,R,Crime,110.0,0,The only one who can stop a serial killer is the man who inspired him.,26000000,16008272,30601801,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Stolen,2012-05-17,9,R,Action,96.0,0,Never steal from the world's greatest thief.,35000000,289773,17967746,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Paranormal Activity 4,2012-10-17,10,R,Horror,88.0,1,It's closer than you think,5000000,53900335,142817992,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quartet,2012-09-08,12,PG-13,Comedy,98.0,0,Four Friends Looking For A Little Harmony,11000000,18388357,56178935,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Playing for Keeps,2012-11-29,12,PG-13,Comedy,105.0,0,,35000000,13103272,27805632,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Upside Down,2012-09-27,8,PG-13,Drama,109.0,0,Two worlds. One future.,50000000,102118,26387039,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Odd Life of Timothy Green,2012-08-15,8,PG,Comedy,105.0,0,He's a force of nature.,40000000,51853450,55249159,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Premium Rush,2012-08-24,8,PG-13,Action,91.0,0,Ride Like Hell,35000000,20275446,31393201,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chernobyl Diaries,2012-05-24,5,R,Horror,86.0,0,Experience the fallout,1000000,18119640,42411721,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hope Springs,2012-08-07,8,PG-13,Comedy,100.0,0,"Sometimes to keep the magic, you need to learn a few tricks.",30000000,63536011,133085295,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
People Like Us,2012-06-29,6,PG-13,Comedy,114.0,0,Find your family.,16000000,12431792,12617472,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Sweeney,2012-09-11,9,R,Action,112.0,0,Act like a criminal to catch a criminal.,4500000,26345,8000366,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Vamps,2012-08-25,11,PG-13,Comedy,92.0,0,Dating Sucks,16000000,3361,94812,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
A Thousand Words,2012-03-07,3,PG-13,Comedy,91.0,0,He only has 1000 words left to discover what matters the most.,40000000,18450127,20790486,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Big Miracle,2012-02-02,2,PG,Biography,107.0,0,A family of whales trapped beneath the ice. One unforgettable rescue.,40000000,20157300,25268680,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Devil Inside,2012-01-06,1,R,Horror,83.0,0,No soul is safe.,1000000,53262945,101759490,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Robot & Frank,2012-08-16,8,PG-13,Comedy,89.0,0,Friendship doesn't have an off switch,2500000,3317468,4934356,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Wolf of Wall Street,2013-12-25,12,R,Biography,180.0,0,EARN. SPEND. PARTY.,100000000,116949183,389816136,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Iron Man 3,2013-04-18,4,PG-13,Action,130.0,1,Unleash the power behind the armor.,200000000,408992272,1215392272,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Conjuring,2013-07-18,7,R,Horror,112.0,1,Based on the true case files of the Warrens,20000000,137400141,317071550,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Prisoners,2013-09-18,9,R,Crime,153.0,0,Every moment matters.,46000000,61002302,113310547,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thor: The Dark World,2013-10-29,10,PG-13,Action,112.0,1,Delve into the darkness,150000000,206362140,644602516,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Purge,2013-05-31,6,R,Horror,85.0,1,"One night a year, all crime is legal.",3000000,64473115,91266581,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Grown Ups 2,2013-07-11,7,PG-13,Comedy,101.0,1,Just because they're a little older doesn't mean they've grown up.,80000000,133668525,247023808,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gravity,2013-09-27,10,PG-13,Drama,91.0,0,Don't Let Go,110000000,274092705,685710761,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
About Time,2013-08-16,9,R,Comedy,123.0,0,What if every moment in life came with a second chance?,12000000,15323921,85979738,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Hobbit: The Desolation of Smaug,2013-12-11,12,PG-13,Adventure,161.0,1,Beyond darkness... beyond desolation... lies the greatest danger of all.,250000000,258241522,959358436,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Man of Steel,2013-06-12,6,PG-13,Action,143.0,1,You will believe that a man can fly.,225000000,291045518,667999518,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Snowpiercer,2013-08-01,8,R,Action,126.0,0,"AD 2031, the passengers in the train are the only survivors on Earth.",40000000,4563029,86808204,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kick-Ass 2,2013-07-17,8,R,Action,103.0,1,You Can't Fight Your Destiny.,28000000,28795985,63129909,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Frozen,2013-11-27,11,PG,Animation,102.0,1,Only the act of true love will thaw a frozen heart.,150000000,400953009,1257909889,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Great Gatsby,2013-05-10,5,PG-13,Drama,143.0,0,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,190000000,144840419,353640419,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
American Hustle,2013-12-12,12,R,Crime,138.0,0,Everyone Hustles To Survive,40000000,150098456,257858943,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Rush,2013-09-02,9,R,Action,123.0,0,Everyone's driven by something.,38000000,26947624,98159204,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Monsters University,2013-06-20,6,G,Animation,104.0,1,School never looked this scary.,200000000,268488329,743455810,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Don Jon,2013-07-26,9,R,Comedy,90.0,0,Everyone loves a happy ending.,5500000,24477704,41268579,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Now You See Me,2013-05-29,5,PG-13,Crime,115.0,1,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.,75000000,117723989,342769200,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Oblivion,2013-04-10,4,PG-13,Action,124.0,0,Earth is a memory worth fighting for,120000000,89107235,287916633,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Identity Thief,2013-02-07,2,R,Comedy,111.0,0,She's having the time of his life,35000000,134506920,175361578,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Star Trek Into Darkness,2013-05-05,5,PG-13,Action,132.0,1,Earth Will Fall,190000000,228778661,467381584,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
The Hunger Games: Catching Fire,2013-11-15,11,PG-13,Action,146.0,1,Every revolution begins with a spark.,130000000,424668047,864868047,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Homefront,2013-11-27,11,R,Action,100.0,0,How far would you go to protect your home?,22000000,20158492,51695362,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
World War Z,2013-06-20,6,PG-13,Action,116.0,1,Remember Philly!,190000000,202706711,531861650,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12 Years a Slave,2013-10-18,10,R,Biography,134.0,0,The extraordinary true story of Solomon Northup,20000000,56671993,180765061,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
G.I. Joe: Retaliation,2013-03-26,3,PG-13,Action,110.0,1,,140000000,122523060,375740705,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dallas Buyers Club,2013-09-07,11,R,Biography,117.0,0,Sometimes it takes a hustler to change the world,5000000,27298285,60611845,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Secret Life of Walter Mitty,2013-12-18,12,PG,Adventure,114.0,0,"Stop Dreaming, Start Living",91000000,58236838,187861183,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pacific Rim,2013-07-11,7,PG-13,Action,131.0,1,"To Fight Monsters, We Created Monsters",190000000,101802906,411002906,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Croods,2013-03-20,3,PG,Animation,98.0,1,Meet the first modern family.,135000000,187168425,573068425,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Way Way Back,2013-06-06,7,PG-13,Comedy,103.0,0,We've all been there.,5000000,21502690,26853810,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Internship,2013-06-07,6,PG-13,Comedy,119.0,0,Hiring them was a brilliant mistake.,58000000,44672764,93672764,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Elysium,2013-08-07,8,R,Action,109.0,0,He can save us all.,120000000,93050117,286192091,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hansel & Gretel: Witch Hunters,2013-01-17,1,R,Action,88.0,0,Classic tale. New twist.,50000000,55703475,214949716,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Captain Phillips,2013-10-10,10,PG-13,Adventure,134.0,0,Out here survival is everything.,55000000,107136417,220648184,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Evil Dead,2013-04-05,4,R,Horror,91.0,0,The most terrifying film you will ever experience.,17000000,54239856,99041947,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
White House Down,2013-06-27,6,PG-13,Action,131.0,0,It will start like any other day.,150000000,73103784,205440387,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Olympus Has Fallen,2013-03-20,3,R,Action,119.0,1,When our flag falls our nation will rise.,70000000,98927592,172878928,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lone Survivor,2013-12-24,12,R,Action,121.0,0,Based on True Acts of Courage,40000000,125095601,149804632,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Pain & Gain,2013-04-18,4,R,Action,129.0,0,Their American dream is bigger than yours.,26000000,49875291,81275291,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Out of the Furnace,2013-12-06,12,R,Action,116.0,0,Sometimes your battles choose you.,22000000,11330849,15434375,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ender's Game,2013-10-23,10,PG-13,Action,114.0,0,This is not a game.,110000000,61737191,127983283,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The World's End,2013-07-18,7,R,Comedy,109.0,0,Good food. Fine ales. Total Annihilation.,20000000,26004851,47124638,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Stoker,2013-02-28,2,R,Drama,99.0,0,Innocence Ends.,12000000,1703125,12034913,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Mortal Instruments: City of Bones,2013-08-21,8,PG-13,Action,130.0,0,You have been chosen,60000000,31165421,75965567,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Mama,2013-01-17,1,PG-13,Fantasy,100.0,0,A Mother's Love is Forever,15000000,71628180,148095566,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Riddick,2013-09-02,9,R,Action,119.0,1,Survival Is His Revenge,38000000,42025135,94763758,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
A Good Day to Die Hard,2013-02-06,2,R,Action,98.0,1,Yippee Ki-Yay Mother Russia,92000000,67349198,304249198,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Escape Plan,2013-10-09,10,R,Action,115.0,0,No one breaks out alone.,70000000,25135965,103735965,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Wolverine,2013-07-23,7,PG-13,Action,126.0,1,"When he's most vulnerable, he's most dangerous.",115000000,132556852,416456852,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Despicable Me 2,2013-06-25,6,PG,Animation,98.0,1,Back 2 Work,76000000,368065385,975216835,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47 Ronin,2013-12-06,12,PG-13,Action,128.0,0,For courage. For loyalty. For honor.,175000000,38362475,151716815,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Machete Kills,2013-09-12,10,R,Action,107.0,1,Trained to kill. Left for dead. Back for more.,20000000,8008161,18273009,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Warm Bodies,2013-01-31,1,PG-13,Comedy,98.0,0,Cold body. Warm heart.,30000000,66380662,114834312,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Percy Jackson: Sea of Monsters,2013-08-07,8,PG,Adventure,106.0,1,"Where There Are Gods, There Are Monsters.",90000000,68559554,200859554,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Blue Jasmine,2013-07-25,7,PG-13,Comedy,98.0,0,Blue Moon. I used to know the words. Now they're all a jumble.,18000000,33404871,102912961,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Safe Haven,2013-02-07,2,PG-13,Drama,115.0,0,You know it when you find it,28000000,71399120,94050951,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gangster Squad,2013-01-10,1,R,Action,113.0,0,No Names. No Badges. No Mercy.,60000000,46000903,104100903,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
August: Osage County,2013-12-26,12,R,Comedy,121.0,0,Misery loves family,25000000,37738810,50738810,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Before Midnight,2013-04-05,5,R,Drama,109.0,1,Everything's better with maturity.,3000000,8110621,23241189,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Counselor,2013-10-25,10,R,Crime,117.0,0,Sin Is A Choice.,25000000,16973715,71009334,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Parker,2013-01-23,1,R,Action,118.0,0,"To get away clean, you have to play dirty.",35000000,17616641,48543388,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
The Call,2013-03-14,3,R,Crime,96.0,0,There are 188 million 911 calls a year. This one made it personal.,12800000,51872378,69821476,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
R.I.P.D.,2013-07-18,7,PG-13,Action,96.0,0,To protect and serve the living,130000000,33618855,79076678,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Inside Llewyn Davis,2013-10-06,11,R,Comedy,104.0,0,,11000000,13248209,32943247,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The To Do List,2013-07-24,7,R,Comedy,104.0,0,She's going from straight A's to getting her first F.,1500000,3491669,4128828,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
