month_released,rated,genre,runtime_minutes,belongs_to_collection,production_budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_score,dir_acted,dir_animation_dept,dir_art_dept,dir_art_dir,dir_assistant_dir,dir_camera_dept,dir_casting_dept,dir_casting_dir,dir_cinematographer,dir_composer,dir_costume_designer,dir_editor,dir_editorial_dept,dir_location_management,dir_makeup_dept,dir_music_artist,dir_music_dept,dir_producer,dir_production_designer,dir_production_manager,dir_script_dept,dir_sound_dept,dir_soundtrack,dir_special_effects,dir_stunts,dir_visual_effects,dir_writer,non_dom_gross_usd,title_length,worldwide_roi,domestic_roi,non_dom_roi,success_level_ww
7,R,Crime,122.0,0,15000000,17237855,36068890,6.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18831035,17,1.4045926666666666,0.14919033333333334,0.25540233333333334,2
6,PG-13,Drama,97.0,0,4000000,600896,2665322,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2064426,10,-0.3336695,-0.849776,-0.4838935,0
8,PG,Comedy,122.0,0,22000000,54235441,94270488,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40035047,24,3.285022181818182,1.4652473181818182,0.8197748636363636,2
11,PG-13,Drama,116.0,0,7000000,14618727,14618727,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,1.0883895714285714,1.0883895714285714,-1.0,2
8,PG-13,Drama,107.0,0,11000000,50474843,78356170,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27881327,9,6.1232881818181815,3.588622090909091,1.534666090909091,2
2,PG-13,Action,117.0,0,28000000,30697999,38959900,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8261901,14,0.391425,0.09635710714285714,-0.7049321071428571,1
12,PG-13,Biography,106.0,0,10000000,14482031,27317872,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12835841,8,1.7317872,0.4482031,0.2835841,2
10,R,Drama,106.0,0,5000000,17390770,17499242,5.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108472,8,2.4998484,2.478154,-0.9783056,2
12,R,Drama,111.0,0,22500000,4200117,31054727,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26854610,17,0.3802100888888889,-0.8133281333333333,0.19353822222222222,1
3,PG-13,Crime,107.0,0,6000000,3322127,3485383,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,163256,13,-0.4191028333333333,-0.4463121666666667,-0.9727906666666667,0
5,PG,Biography,124.0,0,25000000,36447959,39217912,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2769953,18,0.56871648,0.45791836,-0.88920188,1
6,R,Biography,134.0,0,40000000,47047013,65282732,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18235719,11,0.6320683,0.176175325,-0.544107025,1
4,PG-13,Drama,110.0,0,25000000,28842237,29847480,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1005243,9,0.1938992,0.15368948,-0.95979028,1
7,PG-13,Comedy,94.0,0,18000000,15160801,17920013,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2759212,14,-0.004443722222222222,-0.15773327777777776,-0.8467104444444444,0
4,R,Comedy,86.0,1,4000000,17329487,21206861,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3877374,17,4.30171525,3.33237175,-0.0306565,2
12,R,Crime,111.0,0,25000000,33680992,38718031,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5037039,11,0.54872124,0.34723968,-0.79851844,1
1,PG-13,Action,92.0,0,65000000,19075290,74575290,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55500000,15,0.14731215384615384,-0.706534,-0.14615384615384616,1
3,PG,Adventure,107.0,1,55000000,51178893,79312301,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28133408,19,0.44204183636363636,-0.06947467272727273,-0.48848349090909093,1
9,R,Comedy,86.0,0,1600000,15600,868081,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852481,15,-0.457449375,-0.99025,-0.467199375,0
10,PG-13,Action,110.0,0,16000000,14019924,20769209,3.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6749285,11,0.2980755625,-0.12375475,-0.5781696875,1
10,PG-13,Comedy,102.0,0,13000000,44137712,54837234,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10699522,11,3.2182487692307693,2.3952086153846155,-0.17695984615384616,2
1,PG-13,Action,99.0,0,70000000,18848538,58953319,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40104781,22,-0.15780972857142858,-0.7307351714285715,-0.42707455714285714,0
10,R,Biography,112.0,0,5000000,2450846,6656705,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4205859,18,0.331341,-0.5098308,-0.1588282,1
7,R,Action,92.0,0,14000000,43318,2947737,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2904419,13,-0.7894473571428572,-0.9969058571428572,-0.7925415,0
2,PG,Animation,92.0,0,145000000,111506430,269806430,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158300000,21,0.860734,-0.23099013793103448,0.09172413793103448,1
7,R,Comedy,97.0,0,20000000,84525432,96407655,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11882223,5,3.82038275,3.2262716,-0.40588885,2
6,R,Action,103.0,0,8500000,1109199,3180252,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2071053,9,-0.625852705882353,-0.869506,-0.756346705882353,0
9,PG-13,Thriller,84.0,0,13200000,52543632,54323210,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1779578,12,3.115394696969697,2.980578181818182,-0.8651834848484848,2
7,R,Comedy,106.0,0,6000000,3591299,6591365,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000066,15,0.09856083333333333,-0.40145016666666666,-0.499989,1
8,PG-13,Biography,139.0,0,30000000,30569935,33339868,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2769933,9,0.11132893333333334,0.018997833333333332,-0.9076689,1
10,PG-13,Horror,89.0,1,5000000,50856010,103300632,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,52444622,5,19.6601264,9.171202,9.4889244,2
10,R,Comedy,108.0,0,1250000,4404154,5403771,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,999617,17,3.3230168,2.5233232,-0.2003064,2
6,PG-13,Comedy,106.0,1,24000000,65028687,70027933,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4999246,20,1.9178305416666668,1.709528625,-0.7916980833333334,2
12,R,Comedy,102.0,0,12000000,25317379,26001741,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,684362,8,1.16681175,1.1097815833333333,-0.9429698333333333,2
5,R,Action,120.0,1,150000000,153636354,365769378,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,212133024,18,1.43846252,0.02424236,0.41422016,2
4,PG-13,Action,141.0,1,365000000,459005868,1395316979,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,936311111,23,2.8227862438356164,0.25755032328767125,1.5652359205479451,2
10,R,Drama,119.0,0,55000000,31090320,74966854,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,43876534,12,0.3630337090909091,-0.4347214545454545,-0.20224483636363635,1
4,PG-13,Action,137.0,1,190000000,353007020,1514553486,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1161546466,9,6.971334136842105,0.8579316842105263,5.113402452631579,2
12,R,Crime,168.0,0,62000000,54117416,151813358,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,97695942,17,1.4486025483870968,-0.1271384516129032,0.575741,2
7,PG-13,Action,117.0,1,130000000,180202163,518858449,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,338656286,7,2.9912188384615384,0.3861704846153846,1.6050483538461537,2
2,R,Drama,125.0,1,40000000,166167230,570794950,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,404627720,20,13.26987375,3.15418075,9.115693,2
9,R,Action,121.0,0,30000000,46889293,84264182,7.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37374889,7,1.8088060666666668,0.5629764333333334,0.24582963333333333,2
12,R,Biography,130.0,0,28000000,70259870,133162752,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,62902882,13,3.7558125714285713,1.5092810714285714,1.2465315,2
6,PG-13,Action,124.0,1,215000000,652306625,1669963641,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1017657016,14,6.767272748837209,2.0339843023255813,3.733288446511628,2
12,R,Action,156.0,0,135000000,183637894,532938302,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,349300408,12,2.947691125925926,0.3602806962962963,1.5874104296296296,2
9,PG-13,Adventure,144.0,0,108000000,228433663,653609107,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,425175444,11,5.051936175925926,1.1151265092592593,2.9368096666666665,2
10,R,Drama,118.0,0,13000000,14677674,36316727,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21639053,4,1.7935943846153846,0.12905184615384616,0.6645425384615384,2
6,PG,Animation,95.0,0,175000000,356461711,850566343,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494104632,10,3.860379102857143,1.0369240628571428,1.82345504,2
11,R,Biography,129.0,0,20000000,45055776,91902438,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46846662,9,3.5951219,1.2527888,1.3423331,2
8,R,Action,96.0,0,28000000,14439985,30295028,6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15855043,14,0.08196528571428571,-0.48428625,-0.4337484642857143,1
3,PG,Drama,105.0,0,95000000,201151353,542351353,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,341200000,10,4.708961610526316,1.1173826631578947,2.591578947368421,2
10,R,Comedy,119.0,0,4500000,9196278,18019834,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8823556,11,3.0044075555555554,1.0436173333333334,0.9607902222222222,2
10,PG-13,Action,148.0,1,300000000,200074175,879077344,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,679003169,7,1.9302578133333332,-0.33308608333333334,1.2633438966666666,2
9,R,Biography,132.0,0,25000000,1872994,42425450,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40552456,6,0.697018,-0.92508024,0.62209824,1
3,R,Action,120.0,0,49000000,31569268,105002056,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73432788,7,1.1428991020408164,-0.35572922448979594,0.49862832653061223,2
6,R,Drama,99.0,0,2000000,36336,6328516,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6292180,11,2.164258,-0.981832,2.14609,2
11,PG-13,Action,122.0,0,100000000,25020758,89693309,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,64672551,23,-0.10306691,-0.74979242,-0.35327449,0
9,PG-13,Comedy,121.0,0,40000000,75764672,197115710,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,121351038,10,3.92789275,0.8941168,2.03377595,2
11,PG-13,Action,137.0,1,160000000,281723902,647396133,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,365672231,37,3.04622583125,0.7607743875,1.28545144375,2
8,PG-13,Action,121.0,0,65000000,43482270,221297061,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,177814791,7,2.404570169230769,-0.331042,1.7356121692307693,2
1,R,Action,133.0,0,70000000,8005980,19665004,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11659024,8,-0.7190713714285715,-0.8856288571428571,-0.8334425142857143,0
9,PG-13,Horror,130.0,0,5000000,65206105,98677816,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33471711,9,18.7355632,12.041221,5.6943422,2
7,R,Adventure,99.0,1,31000000,58884188,102306500,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43422312,8,2.300209677419355,0.899489935483871,0.4007197419354839,2
11,PG-13,Drama,133.0,1,37000000,109767581,173567581,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,63800000,5,3.691015702702703,1.9666913783783784,0.7243243243243244,2
4,PG-13,Drama,112.0,0,30000000,42629776,68984536,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26354760,18,1.2994845333333334,0.4209925333333333,-0.121508,2
9,R,Biography,123.0,0,53000000,62575678,98837872,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36262194,10,0.8648655094339622,0.18067316981132076,-0.31580766037735847,1
2,R,Comedy,105.0,0,65000000,53862963,168065700,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114202737,5,1.5856261538461538,-0.17133903076923077,0.7569651846153846,2
3,PG,Animation,94.0,0,130000000,177397510,385997896,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208600386,4,1.9692145846153846,0.36459623076923076,0.6046183538461538,2
2,PG-13,Action,127.0,0,179000000,47482519,181982519,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134500000,17,0.016662117318435754,-0.7347345307262569,-0.24860335195530725,1
6,PG,Animation,91.0,1,74000000,336045770,1157271759,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821225989,7,14.638807554054054,3.541159054054054,10.0976485,2
5,PG-13,Comedy,115.0,1,29000000,184296230,287215196,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102918966,15,8.903972275862069,5.355042413793104,2.5489298620689653,2
5,PG-13,Action,114.0,0,110000000,155190832,456258539,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,301067707,11,3.1478049,0.4108257454545455,1.7369791545454545,2
7,R,Comedy,125.0,0,35000000,110212700,141123897,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30911197,10,3.0321113428571427,2.1489342857142857,-0.11682294285714286,2
5,PG,Action,130.0,0,170000000,93436322,206627518,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113191196,12,0.2154559882352941,-0.45037457647058826,-0.33416943529411763,1
10,PG-13,Drama,142.0,0,40000000,72313754,162498338,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90184584,15,3.06245845,0.80784385,1.2546146,2
11,R,Biography,119.0,0,15000000,11114018,67514963,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,56400945,15,3.5009975333333334,-0.2590654666666667,2.760063,2
8,R,Biography,147.0,0,28000000,161197785,202182981,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40985196,22,6.22082075,4.75706375,0.463757,2
11,R,Drama,118.0,0,11800000,12711491,42354525,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,29643034,5,2.589366525423729,0.077245,1.5121215254237288,2
8,R,Action,103.0,0,5000000,27288872,42844516,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15555644,9,7.5689032,4.4577744,2.1111288,2
1,R,Thriller,91.0,0,4000000,36006065,53401938,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17395873,17,12.3504845,8.00151625,3.34896825,2
7,R,Action,124.0,0,30000000,52421953,94156456,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41734503,8,2.138548533333333,0.7473984333333333,0.3911501,2
10,R,Comedy,119.0,0,11900000,2022115,24374909,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22352794,14,1.048311680672269,-0.8300743697478992,0.878386050420168,2
9,PG-13,Action,131.0,1,61000000,81697192,310566162,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,228868970,30,4.09124855737705,0.3392982295081967,2.7519503278688524,2
10,PG-13,Action,106.0,0,80000000,27367660,130818912,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103451252,21,0.6352364,-0.65790425,0.29314065,1
10,R,Comedy,101.0,0,20000000,13651946,36766293,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23114347,5,0.83831465,-0.3174027,0.15571735,1
11,PG,Animation,93.0,0,187500000,123087120,333771037,6.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210683917,17,0.7801121973333334,-0.34353536,0.12364755733333334,1
5,PG-13,Drama,119.0,0,15495600,12236500,29729450,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17492950,26,0.9185736596195049,-0.21032422106920673,0.12889788068871164,1
8,R,Drama,108.0,0,5000000,43787265,58978477,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15191212,8,10.7956954,7.757453,2.0382424,2
12,PG-13,Action,114.0,0,100000000,28782481,126704591,5.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97922110,11,0.26704591,-0.71217519,-0.0207789,1
3,R,Comedy,100.0,0,40000000,90411453,111711453,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21300000,8,1.792786325,1.260286325,-0.4675,2
8,R,Action,96.0,1,35000000,22467450,82182803,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59715353,16,1.3480800857142856,-0.35807285714285714,0.7061529428571428,2
6,R,Comedy,104.0,0,30000000,32363404,46438538,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14075134,9,0.5479512666666667,0.07878013333333334,-0.5308288666666666,1
10,R,Biography,122.0,0,30000000,17766658,35579007,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17812349,10,0.1859669,-0.40777806666666666,-0.40625503333333335,1
10,R,Action,93.0,0,15000000,3703046,15554855,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11851809,37,0.03699033333333333,-0.7531302666666667,-0.2098794,1
12,PG-13,Biography,124.0,0,60000000,56451232,101134059,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44682827,3,0.68556765,-0.05914613333333334,-0.2552862166666667,1
11,PG-13,Drama,117.0,0,11000000,38322743,62076141,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23753398,8,4.643285545454545,2.4838857272727273,1.1593998181818181,2
5,R,Comedy,124.0,0,13000000,2703296,24001573,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21298277,5,0.8462748461538462,-0.7920541538461539,0.638329,1
6,R,Comedy,115.0,1,68000000,81476385,217214143,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,135737758,5,2.194325632352941,0.1981821323529412,0.9961435,2
9,PG,Adventure,111.0,0,150000000,35088320,151525973,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116437653,3,0.010173153333333334,-0.7660778666666667,-0.22374898,1
7,PG-13,Action,105.0,0,90000000,78765986,244041804,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,165275818,6,1.7115756,-0.12482237777777777,0.8363979777777778,2
3,R,Action,114.0,0,50000000,26461644,71561644,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45100000,13,0.43123288,-0.47076712,-0.098,1
7,R,Comedy,115.0,1,14500000,66013057,123580421,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,57567364,14,7.522787655172414,3.552624620689655,2.9701630344827588,2
2,PG-13,Comedy,101.0,0,8500000,34030343,43528634,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9498291,8,4.1210157647058825,3.0035697647058823,0.117446,2
11,R,Biography,124.0,0,15000000,7857741,13300181,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5442440,6,-0.11332126666666667,-0.4761506,-0.6371706666666667,0
9,PG,Animation,89.0,1,80000000,169700110,469747882,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,300047772,20,4.871848525,1.121251375,2.75059715,2
4,PG-13,Drama,123.0,0,34000000,37446117,63802928,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26356811,16,0.8765567058823529,0.10135638235294117,-0.22479967647058824,1
11,PG-13,Drama,110.0,0,40000000,5775076,31124367,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25349291,19,-0.221890825,-0.8556231,-0.366267725,0
10,PG,Adventure,103.0,0,58000000,80069458,158952243,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,78882785,10,1.7405559137931035,0.3805078965517241,0.3600480172413793,2
5,PG-13,Comedy,105.0,0,37000000,21052030,25387091,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4335061,5,-0.3138624054054054,-0.43102621621621623,-0.8828361891891892,0
7,Not Rated,Action,159.0,1,40000000,6738000,26736665,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19998665,24,-0.331583375,-0.83155,-0.500033375,0
1,R,Comedy,101.0,0,23000000,64460211,80171596,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15711385,18,2.4857215652173914,1.8026178695652173,-0.31689630434782606,2
12,R,Comedy,118.0,0,30000000,87044645,106030660,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18986015,7,2.5343553333333335,1.9014881666666668,-0.36713283333333335,2
11,PG-13,Crime,111.0,0,20000000,20180155,32608019,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12427864,20,0.63040095,0.00900775,-0.3786068,1
1,R,Action,92.0,0,30000000,3200,4315789,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4312589,9,-0.8561403666666667,-0.9998933333333333,-0.8562470333333333,0
7,PG-13,Adventure,109.0,0,12000000,32000304,85450484,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53450180,11,6.120873666666666,1.666692,3.4541816666666665,2
11,PG-13,Biography,104.0,0,6000000,10021175,42320503,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32299328,19,6.053417166666667,0.6701958333333333,4.383221333333333,2
